trade_date_year_mo,delivery_year_mo,weighted_avg_price,total_transacted_quantity
2015-11,2024-01,,
2015-12,2024-01,,
2016-01,2024-01,,
2016-02,2024-01,,
2016-03,2024-01,,
2016-04,2024-01,,
2016-05,2024-01,,
2016-06,2024-01,,
2016-07,2024-01,,
2016-08,2024-01,,
2016-09,2024-01,13.23,15.0
2016-10,2024-01,,
2016-11,2024-01,,
2016-12,2024-01,,
2017-01,2024-01,,
2017-02,2024-01,,
2017-03,2024-01,,
2017-04,2024-01,,
2017-05,2024-01,,
2017-06,2024-01,,
2017-07,2024-01,,
2017-08,2024-01,,
2017-09,2024-01,,
2017-10,2024-01,,
2017-11,2024-01,6.68,50.0
2017-12,2024-01,,
2018-01,2024-01,,
2018-02,2024-01,,
2018-03,2024-01,,
2018-04,2024-01,6.0,100.0
2018-05,2024-01,,
2018-06,2024-01,,
2018-07,2024-01,,
2018-08,2024-01,,
2018-09,2024-01,,
2018-10,2024-01,,
2018-11,2024-01,,
2018-12,2024-01,,
2019-01,2024-01,,
2019-02,2024-01,,
2019-03,2024-01,,
2019-04,2024-01,10.41,20.0
2019-05,2024-01,,
2019-06,2024-01,,
2019-07,2024-01,,
2019-08,2024-01,,
2019-09,2024-01,,
2019-10,2024-01,21.1,100.0
2019-11,2024-01,,
2019-12,2024-01,,
2020-01,2024-01,,
2020-02,2024-01,5.34,46.5
2020-03,2024-01,5.78244893428064,1801.6
2020-04,2024-01,6.311744966442953,149.0
2020-05,2024-01,6.5,200.0
2020-06,2024-01,5.0,150.0
2020-07,2024-01,6.0,16.0
2020-08,2024-01,7.9249323410013535,29.56
2020-09,2024-01,5.05,40.0
2020-10,2024-01,11.632953846153844,260.0
2020-11,2024-01,6.52827318818968,167.65
2020-12,2024-01,5.5268292682926825,205.0
2021-01,2024-01,30.0,110.0
2021-02,2024-01,,
2021-03,2024-01,,
2021-04,2024-01,7.522222222222222,450.0
2021-05,2024-01,5.65,100.3
2021-06,2024-01,6.0,50.0
2021-07,2024-01,6.85,150.0
2021-08,2024-01,7.063157894736842,95.0
2021-09,2024-01,7.30130909832688,2781.03
2021-10,2024-01,5.483620689655172,290.0
2021-11,2024-01,5.8671875,640.0
2021-12,2024-01,6.316756847335857,495.9082
2022-01,2024-01,8.36372330251833,188.22
2022-02,2024-01,6.45,125.0
2022-03,2024-01,6.325,200.0
2022-04,2024-01,7.25,45.0
2022-05,2024-01,6.761274509803922,510.0
2022-06,2024-01,7.164336158192091,708.0
2022-07,2024-01,10.766518868081835,599.6900000000002
2022-08,2024-01,7.674469584121743,1241.95
2022-09,2024-01,10.223038137161486,101.5912
2022-10,2024-01,6.976724667593228,211.15
2022-11,2024-01,9.458233890214798,50.28
2022-12,2024-01,8.080227227820588,202.44
2023-01,2024-01,9.102761430511544,88.36
2023-02,2024-01,5.280912364945978,208.25
2023-03,2024-01,8.80026109852879,1629.27
2023-04,2024-01,13.016741293532338,402.0
2023-05,2024-01,15.29168458781362,558.0
2023-06,2024-01,21.08405797101449,172.5
2023-07,2024-01,3.65,115.0
2023-08,2024-01,21.282218777679365,180.64
2023-09,2024-01,9.665944281274058,701.38
2023-10,2024-01,7.0182793686443325,320.58
2023-11,2024-01,3.5419653034878125,457.02
2023-12,2024-01,10.579161014820397,318.48
2024-01,2024-01,9.45845069622951,1440.186
2024-02,2024-01,,
2024-03,2024-01,,
2024-04,2024-01,,
2024-05,2024-01,,
2024-06,2024-01,,
2024-07,2024-01,,
2024-08,2024-01,,
2024-09,2024-01,,
2024-10,2024-01,,
2024-11,2024-01,,
2024-12,2024-01,,
2013-01,2024-02,,
2013-02,2024-02,,
2013-03,2024-02,,
2013-04,2024-02,,
2013-05,2024-02,,
2013-06,2024-02,,
2013-07,2024-02,2.0,20.0
2013-08,2024-02,,
2013-09,2024-02,,
2013-10,2024-02,,
2013-11,2024-02,,
2013-12,2024-02,,
2014-01,2024-02,,
2014-02,2024-02,,
2014-03,2024-02,,
2014-04,2024-02,,
2014-05,2024-02,,
2014-06,2024-02,,
2014-07,2024-02,,
2014-08,2024-02,,
2014-09,2024-02,,
2014-10,2024-02,3.333333299999999,100.0
2014-11,2024-02,,
2014-12,2024-02,,
2015-01,2024-02,,
2015-02,2024-02,,
2015-03,2024-02,,
2015-04,2024-02,,
2015-05,2024-02,,
2015-06,2024-02,10.0655,527.5
2015-07,2024-02,,
2015-08,2024-02,,
2015-09,2024-02,,
2015-10,2024-02,,
2015-11,2024-02,,
2015-12,2024-02,,
2016-01,2024-02,,
2016-02,2024-02,,
2016-03,2024-02,,
2016-04,2024-02,,
2016-05,2024-02,,
2016-06,2024-02,,
2016-07,2024-02,,
2016-08,2024-02,,
2016-09,2024-02,13.23,15.0
2016-10,2024-02,,
2016-11,2024-02,,
2016-12,2024-02,,
2017-01,2024-02,,
2017-02,2024-02,,
2017-03,2024-02,,
2017-04,2024-02,,
2017-05,2024-02,,
2017-06,2024-02,,
2017-07,2024-02,,
2017-08,2024-02,,
2017-09,2024-02,,
2017-10,2024-02,,
2017-11,2024-02,6.68,50.0
2017-12,2024-02,,
2018-01,2024-02,,
2018-02,2024-02,,
2018-03,2024-02,,
2018-04,2024-02,6.0,100.0
2018-05,2024-02,,
2018-06,2024-02,,
2018-07,2024-02,,
2018-08,2024-02,,
2018-09,2024-02,,
2018-10,2024-02,,
2018-11,2024-02,,
2018-12,2024-02,,
2019-01,2024-02,,
2019-02,2024-02,,
2019-03,2024-02,,
2019-04,2024-02,10.41,20.0
2019-05,2024-02,,
2019-06,2024-02,,
2019-07,2024-02,,
2019-08,2024-02,,
2019-09,2024-02,,
2019-10,2024-02,21.1,100.0
2019-11,2024-02,,
2019-12,2024-02,,
2020-01,2024-02,,
2020-02,2024-02,5.34,27.19
2020-03,2024-02,5.78244893428064,1801.6
2020-04,2024-02,6.311744966442953,149.0
2020-05,2024-02,6.5,200.0
2020-06,2024-02,5.0,150.0
2020-07,2024-02,6.0,16.0
2020-08,2024-02,7.841027131782946,25.8
2020-09,2024-02,5.05,40.0
2020-10,2024-02,11.632953846153844,260.0
2020-11,2024-02,6.619029046774854,146.66
2020-12,2024-02,5.393625498007968,251.0
2021-01,2024-02,30.0,110.0
2021-02,2024-02,,
2021-03,2024-02,,
2021-04,2024-02,7.522222222222222,450.0
2021-05,2024-02,5.65,100.17
2021-06,2024-02,6.0,50.0
2021-07,2024-02,6.7815,150.0
2021-08,2024-02,7.063157894736842,95.0
2021-09,2024-02,7.300239884912788,2780.4999999999995
2021-10,2024-02,5.483620689655172,290.0
2021-11,2024-02,5.8671875,640.0
2021-12,2024-02,6.328032558920137,500.508
2022-01,2024-02,8.36372330251833,188.22
2022-02,2024-02,6.45,125.0
2022-03,2024-02,6.325,200.0
2022-04,2024-02,7.25,45.0
2022-05,2024-02,6.761274509803922,510.0
2022-06,2024-02,7.164336158192091,708.0
2022-07,2024-02,10.847106196606102,600.4900000000001
2022-08,2024-02,7.674469584121743,1241.95
2022-09,2024-02,10.132780507645789,100.3101
2022-10,2024-02,7.686843197745278,262.56
2022-11,2024-02,9.197696737044144,52.1
2022-12,2024-02,8.080227227820588,202.44
2023-01,2024-02,9.102761430511544,88.36
2023-02,2024-02,5.280912364945978,208.25
2023-03,2024-02,8.80026109852879,1629.27
2023-04,2024-02,10.585209580838324,167.0
2023-05,2024-02,15.29168458781362,558.0
2023-06,2024-02,21.027190332326285,165.5
2023-07,2024-02,,
2023-08,2024-02,21.282218777679365,180.64
2023-09,2024-02,8.093662784597628,953.1
2023-10,2024-02,8.213146394756007,274.6
2023-11,2024-02,4.246534552845529,123.0
2023-12,2024-02,6.78929782539088,827.62
2024-01,2024-02,6.2652437066794295,1274.51
2024-02,2024-02,9.11887808834086,660.306
2024-03,2024-02,,
2024-04,2024-02,,
2024-05,2024-02,,
2024-06,2024-02,,
2024-07,2024-02,,
2024-08,2024-02,,
2024-09,2024-02,,
2024-10,2024-02,,
2024-11,2024-02,,
2024-12,2024-02,,
2013-01,2024-03,,
2013-02,2024-03,,
2013-03,2024-03,,
2013-04,2024-03,,
2013-05,2024-03,,
2013-06,2024-03,,
2013-07,2024-03,1.6,20.0
2013-08,2024-03,,
2013-09,2024-03,,
2013-10,2024-03,,
2013-11,2024-03,,
2013-12,2024-03,,
2014-01,2024-03,,
2014-02,2024-03,,
2014-03,2024-03,,
2014-04,2024-03,,
2014-05,2024-03,,
2014-06,2024-03,,
2014-07,2024-03,,
2014-08,2024-03,,
2014-09,2024-03,,
2014-10,2024-03,3.333333299999999,100.0
2014-11,2024-03,,
2014-12,2024-03,,
2015-01,2024-03,,
2015-02,2024-03,,
2015-03,2024-03,,
2015-04,2024-03,,
2015-05,2024-03,,
2015-06,2024-03,10.135959,527.5
2015-07,2024-03,,
2015-08,2024-03,,
2015-09,2024-03,,
2015-10,2024-03,,
2015-11,2024-03,,
2015-12,2024-03,,
2016-01,2024-03,,
2016-02,2024-03,,
2016-03,2024-03,,
2016-04,2024-03,,
2016-05,2024-03,,
2016-06,2024-03,,
2016-07,2024-03,,
2016-08,2024-03,,
2016-09,2024-03,13.23,15.0
2016-10,2024-03,,
2016-11,2024-03,,
2016-12,2024-03,,
2017-01,2024-03,,
2017-02,2024-03,,
2017-03,2024-03,,
2017-04,2024-03,,
2017-05,2024-03,,
2017-06,2024-03,,
2017-07,2024-03,,
2017-08,2024-03,,
2017-09,2024-03,,
2017-10,2024-03,,
2017-11,2024-03,6.68,50.0
2017-12,2024-03,,
2018-01,2024-03,,
2018-02,2024-03,,
2018-03,2024-03,,
2018-04,2024-03,6.0,100.0
2018-05,2024-03,,
2018-06,2024-03,,
2018-07,2024-03,,
2018-08,2024-03,,
2018-09,2024-03,,
2018-10,2024-03,,
2018-11,2024-03,,
2018-12,2024-03,,
2019-01,2024-03,,
2019-02,2024-03,,
2019-03,2024-03,,
2019-04,2024-03,10.41,20.0
2019-05,2024-03,,
2019-06,2024-03,,
2019-07,2024-03,,
2019-08,2024-03,,
2019-09,2024-03,,
2019-10,2024-03,21.1,100.0
2019-11,2024-03,,
2019-12,2024-03,,
2020-01,2024-03,,
2020-02,2024-03,5.34,44.3
2020-03,2024-03,5.78244893428064,1801.6
2020-04,2024-03,8.89367816091954,609.0
2020-05,2024-03,6.734752851711026,263.0
2020-06,2024-03,5.0,150.0
2020-07,2024-03,6.0,16.0
2020-08,2024-03,7.639726720647775,19.76
2020-09,2024-03,5.05,40.0
2020-10,2024-03,10.281653061224487,392.0
2020-11,2024-03,6.574689998111663,158.87
2020-12,2024-03,5.393625498007968,251.0
2021-01,2024-03,30.0,110.0
2021-02,2024-03,,
2021-03,2024-03,,
2021-04,2024-03,7.522222222222222,450.0
2021-05,2024-03,5.65,100.8
2021-06,2024-03,6.0,50.0
2021-07,2024-03,6.7815,150.0
2021-08,2024-03,7.063157894736842,95.0
2021-09,2024-03,7.30169813021763,2773.05
2021-10,2024-03,9.69278846153846,520.0
2021-11,2024-03,5.8671875,640.0
2021-12,2024-03,6.343010441127621,503.9494
2022-01,2024-03,8.336288858027988,187.22
2022-02,2024-03,6.45,125.0
2022-03,2024-03,6.325,200.0
2022-04,2024-03,7.25,45.0
2022-05,2024-03,6.761274509803922,510.0
2022-06,2024-03,7.164336158192091,708.0
2022-07,2024-03,11.943616721583624,397.57
2022-08,2024-03,7.681323115614147,970.21
2022-09,2024-03,10.13213559322034,100.3
2022-10,2024-03,7.627461191720961,261.54
2022-11,2024-03,9.149666348903716,52.45
2022-12,2024-03,8.080227227820588,202.44
2023-01,2024-03,9.102761430511544,88.36
2023-02,2024-03,5.280912364945978,208.25
2023-03,2024-03,8.80026109852879,1629.27
2023-04,2024-03,10.585209580838324,167.0
2023-05,2024-03,15.214113475177305,564.0
2023-06,2024-03,21.74785100286533,174.5
2023-07,2024-03,,
2023-08,2024-03,21.282218777679365,180.64
2023-09,2024-03,10.395431101373864,657.27
2023-10,2024-03,8.159286293592864,369.9
2023-11,2024-03,4.5849840255591054,156.5
2023-12,2024-03,13.926647389011736,235.16
2024-01,2024-03,6.257732091383802,2445.51
2024-02,2024-03,5.125,200.0
2024-03,2024-03,9.438021813944978,623.1060000000001
2024-04,2024-03,7.250000000000001,37.2
2024-05,2024-03,,
2024-06,2024-03,,
2024-07,2024-03,,
2024-08,2024-03,,
2024-09,2024-03,,
2024-10,2024-03,,
2024-11,2024-03,,
2024-12,2024-03,,
2013-01,2020-04,,
2013-02,2020-04,,
2013-03,2020-04,,
2013-04,2020-04,,
2013-05,2020-04,,
2013-06,2020-04,,
2013-07,2020-04,1.6,20.0
2013-08,2020-04,,
2013-09,2020-04,,
2013-10,2020-04,,
2013-11,2020-04,,
2013-12,2020-04,3.480417209908736,230.1
2014-01,2020-04,,
2014-02,2020-04,,
2014-03,2020-04,,
2014-04,2020-04,1.4478685737301629,54.2668
2014-05,2020-04,6.595440251572327,636.0
2014-06,2020-04,,
2014-07,2020-04,,
2014-08,2020-04,,
2014-09,2020-04,,
2014-10,2020-04,3.3333333,64.0
2014-11,2020-04,,
2014-12,2020-04,,
2015-01,2020-04,3.7815534622299167,1805.0
2015-02,2020-04,,
2015-03,2020-04,,
2015-04,2020-04,4.15,20.0
2015-05,2020-04,,
2015-06,2020-04,11.22,527.5
2015-07,2020-04,6.12,117.0
2015-08,2020-04,,
2015-09,2020-04,,
2015-10,2020-04,6.12,37.0
2015-11,2020-04,,
2015-12,2020-04,,
2016-01,2020-04,,
2016-02,2020-04,,
2016-03,2020-04,,
2016-04,2020-04,,
2016-05,2020-04,,
2016-06,2020-04,,
2016-07,2020-04,,
2016-08,2020-04,,
2016-09,2020-04,,
2016-10,2020-04,3.9704,500.0
2016-11,2020-04,,
2016-12,2020-04,,
2017-01,2020-04,,
2017-02,2020-04,,
2017-03,2020-04,,
2017-04,2020-04,,
2017-05,2020-04,,
2017-06,2020-04,,
2017-07,2020-04,,
2017-08,2020-04,,
2017-09,2020-04,2.07,150.0
2017-10,2020-04,3.05,65.0
2017-11,2020-04,,
2017-12,2020-04,,
2018-01,2020-04,,
2018-02,2020-04,,
2018-03,2020-04,2.95573566084788,802.0
2018-04,2020-04,1.8829297820823243,351.05
2018-05,2020-04,2.872115745858672,274.00030000000004
2018-06,2020-04,2.9873417721518987,474.0
2018-07,2020-04,2.652857142857143,350.0
2018-08,2020-04,4.071428571428571,175.0
2018-09,2020-04,2.5,50.0
2018-10,2020-04,3.32628400283614,617.6
2018-11,2020-04,2.8687399629400865,1619.0
2018-12,2020-04,,
2019-01,2020-04,3.0,50.0
2019-02,2020-04,2.645987963891675,997.0
2019-03,2020-04,4.473250864591647,939.75
2019-04,2020-04,4.190982294192407,584.8533
2019-05,2020-04,4.086736657695628,393.86
2019-06,2020-04,4.783526011560693,692.0
2019-07,2020-04,4.385735413989704,1747.0833
2019-08,2020-04,6.012202262908271,869.5801
2019-09,2020-04,5.910998307952624,378.24
2019-10,2020-04,6.163702293443637,1405.2811000000002
2019-11,2020-04,6.500000000000001,5.8
2019-12,2020-04,2.1882352941176477,68.0
2020-01,2020-04,6.9516909790328745,106.3999
2020-02,2020-04,4.7183311140701285,90.12
2020-03,2020-04,1.85,750.0
2020-04,2020-04,4.313929880575637,1906.06
2020-05,2020-04,,
2020-06,2020-04,,
2020-07,2020-04,,
2020-08,2020-04,,
2020-09,2020-04,,
2020-10,2020-04,,
2020-11,2020-04,,
2020-12,2020-04,,
2021-01,2020-04,,
2021-02,2020-04,,
2021-03,2020-04,,
2021-04,2020-04,,
2021-05,2020-04,,
2021-06,2020-04,,
2021-07,2020-04,,
2021-08,2020-04,,
2021-09,2020-04,,
2021-10,2020-04,,
2021-11,2020-04,,
2021-12,2020-04,,
2022-01,2020-04,,
2022-02,2020-04,,
2022-03,2020-04,,
2022-04,2020-04,,
2022-05,2020-04,,
2022-06,2020-04,,
2022-07,2020-04,,
2022-08,2020-04,,
2022-09,2020-04,,
2022-10,2020-04,,
2022-11,2020-04,,
2022-12,2020-04,,
2023-01,2020-04,,
2023-02,2020-04,,
2023-03,2020-04,,
2023-04,2020-04,,
2023-05,2020-04,,
2023-06,2020-04,,
2023-07,2020-04,,
2023-08,2020-04,,
2023-09,2020-04,,
2023-10,2020-04,,
2023-11,2020-04,,
2023-12,2020-04,,
2024-01,2020-04,,
2024-02,2020-04,,
2024-03,2020-04,,
2024-04,2020-04,,
2024-05,2020-04,,
2024-06,2020-04,,
2024-07,2020-04,,
2024-08,2020-04,,
2024-09,2020-04,,
2024-10,2020-04,,
2024-11,2020-04,,
2024-12,2020-04,,
2013-01,2020-05,,
2013-02,2020-05,,
2013-03,2020-05,,
2013-04,2020-05,,
2013-05,2020-05,,
2013-06,2020-05,,
2013-07,2020-05,1.6,20.0
2013-08,2020-05,,
2013-09,2020-05,,
2013-10,2020-05,,
2013-11,2020-05,,
2013-12,2020-05,3.532036505867014,230.1
2014-01,2020-05,,
2014-02,2020-05,,
2014-03,2020-05,,
2014-04,2020-05,0.9879292410907016,43.825
2014-05,2020-05,6.595440251572327,636.0
2014-06,2020-05,,
2014-07,2020-05,,
2014-08,2020-05,,
2014-09,2020-05,,
2014-10,2020-05,3.3333333,64.0
2014-11,2020-05,,
2014-12,2020-05,,
2015-01,2020-05,4.150000000000001,230.0
2015-02,2020-05,,
2015-03,2020-05,,
2015-04,2020-05,4.15,20.0
2015-05,2020-05,,
2015-06,2020-05,12.04,527.5
2015-07,2020-05,6.12,121.0
2015-08,2020-05,,
2015-09,2020-05,,
2015-10,2020-05,6.12,40.0
2015-11,2020-05,,
2015-12,2020-05,,
2016-01,2020-05,,
2016-02,2020-05,,
2016-03,2020-05,,
2016-04,2020-05,,
2016-05,2020-05,,
2016-06,2020-05,,
2016-07,2020-05,,
2016-08,2020-05,,
2016-09,2020-05,,
2016-10,2020-05,3.9704,500.0
2016-11,2020-05,,
2016-12,2020-05,,
2017-01,2020-05,,
2017-02,2020-05,,
2017-03,2020-05,,
2017-04,2020-05,,
2017-05,2020-05,,
2017-06,2020-05,,
2017-07,2020-05,,
2017-08,2020-05,,
2017-09,2020-05,2.07,150.0
2017-10,2020-05,3.0633334488887347,75.0001
2017-11,2020-05,,
2017-12,2020-05,,
2018-01,2020-05,,
2018-02,2020-05,,
2018-03,2020-05,2.95573566084788,802.0
2018-04,2020-05,1.949675028200032,372.34
2018-05,2020-05,2.6486323400037506,328.9999
2018-06,2020-05,2.9873417721518987,474.0
2018-07,2020-05,2.652857142857143,350.0
2018-08,2020-05,4.071428571428571,175.0
2018-09,2020-05,2.5,50.0
2018-10,2020-05,3.32628400283614,617.6
2018-11,2020-05,2.8687399629400865,1619.0
2018-12,2020-05,,
2019-01,2020-05,3.0,32.0
2019-02,2020-05,2.645987963891675,997.0
2019-03,2020-05,4.473532511341667,949.7501
2019-04,2020-05,4.190507123783979,584.591
2019-05,2020-05,3.7111378297815545,449.54
2019-06,2020-05,4.783526011560693,692.0
2019-07,2020-05,4.38942376606492,1750.9190999999998
2019-08,2020-05,6.145875654916593,865.2598
2019-09,2020-05,5.764534264539954,464.1401
2019-10,2020-05,6.199307852193741,1405.7632
2019-11,2020-05,6.500000000000001,5.8
2019-12,2020-05,2.7930769230769235,65.0
2020-01,2020-05,6.06966049382716,129.6
2020-02,2020-05,5.164945226917059,83.07
2020-03,2020-05,2.55,2.0
2020-04,2020-05,3.1888437916666668,25.5161
2020-05,2020-05,6.250433584701066,1908.0598
2020-06,2020-05,,
2020-07,2020-05,,
2020-08,2020-05,,
2020-09,2020-05,,
2020-10,2020-05,,
2020-11,2020-05,,
2020-12,2020-05,,
2021-01,2020-05,,
2021-02,2020-05,,
2021-03,2020-05,,
2021-04,2020-05,,
2021-05,2020-05,,
2021-06,2020-05,,
2021-07,2020-05,,
2021-08,2020-05,,
2021-09,2020-05,,
2021-10,2020-05,,
2021-11,2020-05,,
2021-12,2020-05,,
2022-01,2020-05,,
2022-02,2020-05,,
2022-03,2020-05,,
2022-04,2020-05,,
2022-05,2020-05,,
2022-06,2020-05,,
2022-07,2020-05,,
2022-08,2020-05,,
2022-09,2020-05,,
2022-10,2020-05,,
2022-11,2020-05,,
2022-12,2020-05,,
2023-01,2020-05,,
2023-02,2020-05,,
2023-03,2020-05,,
2023-04,2020-05,,
2023-05,2020-05,,
2023-06,2020-05,,
2023-07,2020-05,,
2023-08,2020-05,,
2023-09,2020-05,,
2023-10,2020-05,,
2023-11,2020-05,,
2023-12,2020-05,,
2024-01,2020-05,,
2024-02,2020-05,,
2024-03,2020-05,,
2024-04,2020-05,,
2024-05,2020-05,,
2024-06,2020-05,,
2024-07,2020-05,,
2024-08,2020-05,,
2024-09,2020-05,,
2024-10,2020-05,,
2024-11,2020-05,,
2024-12,2020-05,,
2013-01,2020-06,,
2013-02,2020-06,,
2013-03,2020-06,,
2013-04,2020-06,,
2013-05,2020-06,,
2013-06,2020-06,,
2013-07,2020-06,2.8,20.0
2013-08,2020-06,,
2013-09,2020-06,,
2013-10,2020-06,,
2013-11,2020-06,,
2013-12,2020-06,8.773089960886571,230.1
2014-01,2020-06,,
2014-02,2020-06,,
2014-03,2020-06,,
2014-04,2020-06,10.747488357246535,83.43090000000001
2014-05,2020-06,6.595440251572327,636.0
2014-06,2020-06,,
2014-07,2020-06,,
2014-08,2020-06,,
2014-09,2020-06,,
2014-10,2020-06,3.3333333,64.0
2014-11,2020-06,,
2014-12,2020-06,,
2015-01,2020-06,4.150000000000001,230.0
2015-02,2020-06,,
2015-03,2020-06,,
2015-04,2020-06,4.15,20.0
2015-05,2020-06,,
2015-06,2020-06,16.19,527.5
2015-07,2020-06,6.12,123.0
2015-08,2020-06,,
2015-09,2020-06,,
2015-10,2020-06,6.12,42.0
2015-11,2020-06,,
2015-12,2020-06,,
2016-01,2020-06,,
2016-02,2020-06,,
2016-03,2020-06,,
2016-04,2020-06,,
2016-05,2020-06,,
2016-06,2020-06,,
2016-07,2020-06,,
2016-08,2020-06,,
2016-09,2020-06,,
2016-10,2020-06,3.9704,500.0
2016-11,2020-06,,
2016-12,2020-06,,
2017-01,2020-06,,
2017-02,2020-06,,
2017-03,2020-06,,
2017-04,2020-06,,
2017-05,2020-06,,
2017-06,2020-06,,
2017-07,2020-06,,
2017-08,2020-06,,
2017-09,2020-06,2.3619565217391303,184.0
2017-10,2020-06,3.3247487824785744,73.51
2017-11,2020-06,,
2017-12,2020-06,,
2018-01,2020-06,,
2018-02,2020-06,,
2018-03,2020-06,2.95573566084788,802.0
2018-04,2020-06,1.9145364936615603,393.63
2018-05,2020-06,2.648632128906873,329.00030000000004
2018-06,2020-06,2.9873417721518987,474.0
2018-07,2020-06,2.652857142857143,350.0
2018-08,2020-06,4.071428571428571,175.0
2018-09,2020-06,2.5,50.0
2018-10,2020-06,3.32628400283614,617.6
2018-11,2020-06,2.8687399629400865,1619.0
2018-12,2020-06,,
2019-01,2020-06,3.0,42.0
2019-02,2020-06,2.645987963891675,997.0
2019-03,2020-06,4.473250864591647,939.75
2019-04,2020-06,4.419142073747382,584.8533
2019-05,2020-06,5.057229474980122,389.89
2019-06,2020-06,4.783526011560693,692.0
2019-07,2020-06,4.385735413989704,1747.0833
2019-08,2020-06,6.1875540042748645,879.5600000000001
2019-09,2020-06,6.319239402132325,392.06000000000006
2019-10,2020-06,6.224126595057429,1373.2819000000002
2019-11,2020-06,6.500000000000001,5.8
2019-12,2020-06,3.162903225806452,93.0
2020-01,2020-06,6.847709291628335,108.7
2020-02,2020-06,5.638266784229752,79.39
2020-03,2020-06,,
2020-04,2020-06,2.0,2.0
2020-05,2020-06,3.252611284216291,278.46750000000003
2020-06,2020-06,9.01258843402415,1894.86
2020-07,2020-06,,
2020-08,2020-06,,
2020-09,2020-06,,
2020-10,2020-06,,
2020-11,2020-06,,
2020-12,2020-06,,
2021-01,2020-06,,
2021-02,2020-06,,
2021-03,2020-06,,
2021-04,2020-06,,
2021-05,2020-06,,
2021-06,2020-06,,
2021-07,2020-06,,
2021-08,2020-06,,
2021-09,2020-06,,
2021-10,2020-06,,
2021-11,2020-06,,
2021-12,2020-06,,
2022-01,2020-06,,
2022-02,2020-06,,
2022-03,2020-06,,
2022-04,2020-06,,
2022-05,2020-06,,
2022-06,2020-06,,
2022-07,2020-06,,
2022-08,2020-06,,
2022-09,2020-06,,
2022-10,2020-06,,
2022-11,2020-06,,
2022-12,2020-06,,
2023-01,2020-06,,
2023-02,2020-06,,
2023-03,2020-06,,
2023-04,2020-06,,
2023-05,2020-06,,
2023-06,2020-06,,
2023-07,2020-06,,
2023-08,2020-06,,
2023-09,2020-06,,
2023-10,2020-06,,
2023-11,2020-06,,
2023-12,2020-06,,
2024-01,2020-06,,
2024-02,2020-06,,
2024-03,2020-06,,
2024-04,2020-06,,
2024-05,2020-06,,
2024-06,2020-06,,
2024-07,2020-06,,
2024-08,2020-06,,
2024-09,2020-06,,
2024-10,2020-06,,
2024-11,2020-06,,
2024-12,2020-06,,
2013-01,2019-07,,
2013-02,2019-07,,
2013-03,2019-07,,
2013-04,2019-07,,
2013-05,2019-07,,
2013-06,2019-07,,
2013-07,2019-07,5.2,20.0
2013-08,2019-07,,
2013-09,2019-07,,
2013-10,2019-07,,
2013-11,2019-07,,
2013-12,2019-07,12.66874685087363,246.1
2014-01,2019-07,,
2014-02,2019-07,,
2014-03,2019-07,,
2014-04,2019-07,6.79616586621196,107.5052
2014-05,2019-07,2.968259385665529,586.0
2014-06,2019-07,,
2014-07,2019-07,,
2014-08,2019-07,,
2014-09,2019-07,,
2014-10,2019-07,3.3333333,66.0
2014-11,2019-07,,
2014-12,2019-07,,
2015-01,2019-07,4.035483870967742,248.0
2015-02,2019-07,,
2015-03,2019-07,,
2015-04,2019-07,4.05,20.0
2015-05,2019-07,,
2015-06,2019-07,0.9687791995681064,15802.5
2015-07,2019-07,6.12,130.0
2015-08,2019-07,,
2015-09,2019-07,,
2015-10,2019-07,2.036201117318436,895.0
2015-11,2019-07,,
2015-12,2019-07,,
2016-01,2019-07,,
2016-02,2019-07,,
2016-03,2019-07,,
2016-04,2019-07,,
2016-05,2019-07,,
2016-06,2019-07,,
2016-07,2019-07,2.358483478260869,115.0
2016-08,2019-07,2.4836363636363634,55.0
2016-09,2019-07,,
2016-10,2019-07,,
2016-11,2019-07,,
2016-12,2019-07,,
2017-01,2019-07,,
2017-02,2019-07,,
2017-03,2019-07,,
2017-04,2019-07,,
2017-05,2019-07,,
2017-06,2019-07,7.55,90.0
2017-07,2019-07,,
2017-08,2019-07,,
2017-09,2019-07,3.3722222222222222,270.0
2017-10,2019-07,3.584889363354037,644.0
2017-11,2019-07,1.6,2.0
2017-12,2019-07,,
2018-01,2019-07,2.15,30.0
2018-02,2019-07,2.75,29.0
2018-03,2019-07,3.0204033970276005,942.0
2018-04,2019-07,0.0348825019229407,1681019.0
2018-05,2019-07,0.0084509187089516,692977.9
2018-06,2019-07,3.1350307488241484,744.6301
2018-07,2019-07,0.0132865315299595,200587.0
2018-08,2019-07,0.0181530863626419,205793.38
2018-09,2019-07,0.2671132273833411,37476.8
2018-10,2019-07,3.697754367841904,890.6
2018-11,2019-07,3.342536899282833,1938.1542
2018-12,2019-07,,
2019-01,2019-07,5.188095238095239,21.0
2019-02,2019-07,2.6149192946862785,335.17
2019-03,2019-07,5.918433179723502,17.36
2019-04,2019-07,5.203505757987236,43158.484
2019-05,2019-07,6.5000100000000005,3.0
2019-06,2019-07,11.855482910166664,18.0
2019-07,2019-07,19.77052163500077,843.81
2019-08,2019-07,,
2019-09,2019-07,,
2019-10,2019-07,,
2019-11,2019-07,,
2019-12,2019-07,,
2020-01,2019-07,,
2020-02,2019-07,,
2020-03,2019-07,,
2020-04,2019-07,,
2020-05,2019-07,,
2020-06,2019-07,,
2020-07,2019-07,,
2020-08,2019-07,,
2020-09,2019-07,,
