period,weighted_avg_price,total_transacted_quantity,total_std_qty,total_tx_qty,avg_std_price,num_trades,lag_1,lag_2,lag_3,lag_4,month,year,target_1,target_2
2019-03,4.473250864591647,939.75,12207.4383,2296933.4253000002,5071.055097909502,221.0,4.002709053826372,3.532167243061098,3.0616254322958234,2.591083621530549,3,2019,4.4800506484437355,4.4868504322958245
2019-03,4.4800506484437355,0.0,12207.4383,2296933.4253000002,5071.055097909502,221.0,4.473250864591647,4.002709053826372,3.532167243061098,3.0616254322958234,3,2019,4.4868504322958245,4.493650216147913
2019-03,4.4868504322958245,0.0,12207.4383,2296933.4253000002,5071.055097909502,221.0,4.4800506484437355,4.473250864591647,4.002709053826372,3.532167243061098,3,2019,4.493650216147913,4.500450000000001
2019-03,4.493650216147913,0.0,12207.4383,2296933.4253000002,5071.055097909502,221.0,4.4868504322958245,4.4800506484437355,4.473250864591647,4.002709053826372,3,2019,4.500450000000001,4.500360000000001
2019-03,4.500450000000001,19.998,12207.4383,2296933.4253000002,5071.055097909502,221.0,4.493650216147913,4.4868504322958245,4.4800506484437355,4.473250864591647,3,2019,4.500360000000001,4.50027
2019-03,4.500360000000001,0.0,12207.4383,2296933.4253000002,5071.055097909502,221.0,4.500450000000001,4.493650216147913,4.4868504322958245,4.4800506484437355,3,2019,4.50027,4.50018
2019-03,4.50027,0.0,12207.4383,2296933.4253000002,5071.055097909502,221.0,4.500360000000001,4.500450000000001,4.493650216147913,4.4868504322958245,3,2019,4.50018,4.50009
2019-03,4.50018,0.0,12207.4383,2296933.4253000002,5071.055097909502,221.0,4.50027,4.500360000000001,4.500450000000001,4.493650216147913,3,2019,4.50009,4.5
2019-03,4.50009,0.0,12207.4383,2296933.4253000002,5071.055097909502,221.0,4.50018,4.50027,4.500360000000001,4.500450000000001,3,2019,4.5,4.4946501729183295
2019-03,4.5,20.0002,12207.4383,2296933.4253000002,5071.055097909502,221.0,4.50009,4.50018,4.50027,4.500360000000001,3,2019,4.4946501729183295,4.489300345836659
2019-03,4.4946501729183295,0.0,12207.4383,2296933.4253000002,5071.055097909502,221.0,4.5,4.50009,4.50018,4.50027,3,2019,4.489300345836659,4.483950518754988
2019-03,4.489300345836659,0.0,12207.4383,2296933.4253000002,5071.055097909502,221.0,4.4946501729183295,4.5,4.50009,4.50018,3,2019,4.483950518754988,4.478600691673318
2019-03,4.483950518754988,0.0,12207.4383,2296933.4253000002,5071.055097909502,221.0,4.489300345836659,4.4946501729183295,4.5,4.50009,3,2019,4.478600691673318,4.473250864591647
2019-03,4.478600691673318,0.0,12207.4383,2296933.4253000002,5071.055097909502,221.0,4.483950518754988,4.489300345836659,4.4946501729183295,4.5,3,2019,4.473250864591647,5.918433179723502
2019-03,4.473250864591647,939.75,12207.4383,2296933.4253000002,5071.055097909502,221.0,4.478600691673318,4.483950518754988,4.489300345836659,4.4946501729183295,3,2019,5.918433179723502,5.629396716697131
2019-03,5.918433179723502,17.36,12207.4383,2296933.4253000002,5071.055097909502,221.0,4.473250864591647,4.478600691673318,4.483950518754988,4.489300345836659,3,2019,5.629396716697131,5.34036025367076
2019-03,5.629396716697131,0.0,12207.4383,2296933.4253000002,5071.055097909502,221.0,5.918433179723502,4.473250864591647,4.478600691673318,4.483950518754988,3,2019,5.34036025367076,5.051323790644389
2019-03,5.34036025367076,0.0,12207.4383,2296933.4253000002,5071.055097909502,221.0,5.629396716697131,5.918433179723502,4.473250864591647,4.478600691673318,3,2019,5.051323790644389,4.762287327618019
2019-03,5.051323790644389,0.0,12207.4383,2296933.4253000002,5071.055097909502,221.0,5.34036025367076,5.629396716697131,5.918433179723502,4.473250864591647,3,2019,4.762287327618019,4.473250864591647
2019-03,4.762287327618019,0.0,12207.4383,2296933.4253000002,5071.055097909502,221.0,5.051323790644389,5.34036025367076,5.629396716697131,5.918433179723502,3,2019,4.473250864591647,5.7858840572203905
2019-03,4.473250864591647,939.75,12207.4383,2296933.4253000002,5071.055097909502,221.0,4.762287327618019,5.051323790644389,5.34036025367076,5.629396716697131,3,2019,5.7858840572203905,7.098517249849133
2019-03,5.7858840572203905,0.0,12207.4383,2296933.4253000002,5071.055097909502,221.0,4.473250864591647,4.762287327618019,5.051323790644389,5.34036025367076,3,2019,7.098517249849133,8.411150442477876
2019-03,7.098517249849133,0.0,12207.4383,2296933.4253000002,5071.055097909502,221.0,5.7858840572203905,4.473250864591647,4.762287327618019,5.051323790644389,3,2019,8.411150442477876,10.41
2019-04,8.411150442477876,56.5,184749.3404,6546990.2287,6364.316502578432,306.0,7.098517249849133,5.7858840572203905,4.473250864591647,4.762287327618019,4,2019,10.41,10.21
2019-04,10.41,20.0,184749.3404,6546990.2287,6364.316502578432,306.0,8.411150442477876,7.098517249849133,5.7858840572203905,4.473250864591647,4,2019,10.21,8.411150442477876
2019-04,10.21,20.0,184749.3404,6546990.2287,6364.316502578432,306.0,10.41,8.411150442477876,7.098517249849133,5.7858840572203905,4,2019,8.411150442477876,8.47
2019-04,8.411150442477876,56.5,184749.3404,6546990.2287,6364.316502578432,306.0,10.21,10.41,8.411150442477876,7.098517249849133,4,2019,8.47,10.21
2019-04,8.47,60.0,184749.3404,6546990.2287,6364.316502578432,306.0,8.411150442477876,10.21,10.41,8.411150442477876,4,2019,10.21,3.25
2019-04,10.21,20.0,184749.3404,6546990.2287,6364.316502578432,306.0,8.47,8.411150442477876,10.21,10.41,4,2019,3.25,10.21
2019-04,3.25,79.72,184749.3404,6546990.2287,6364.316502578432,306.0,10.21,8.47,8.411150442477876,10.21,4,2019,10.21,4.419142073747382
2019-04,10.21,20.0,184749.3404,6546990.2287,6364.316502578432,306.0,3.25,10.21,8.47,8.411150442477876,4,2019,4.419142073747382,8.47
2019-04,4.419142073747382,584.8533,184749.3404,6546990.2287,6364.316502578432,306.0,10.21,3.25,10.21,8.47,4,2019,8.47,10.21
2019-04,8.47,60.0,184749.3404,6546990.2287,6364.316502578432,306.0,4.419142073747382,10.21,3.25,10.21,4,2019,10.21,3.12
2019-04,10.21,20.0,184749.3404,6546990.2287,6364.316502578432,306.0,8.47,4.419142073747382,10.21,3.25,4,2019,3.12,5.2543214239800085
2019-04,3.12,120.0,184749.3404,6546990.2287,6364.316502578432,306.0,10.21,8.47,4.419142073747382,10.21,4,2019,5.2543214239800085,11.25
2019-04,5.2543214239800085,43279.484,184749.3404,6546990.2287,6364.316502578432,306.0,3.12,10.21,8.47,4.419142073747382,4,2019,11.25,5.103621412412309
2019-04,11.25,85.72,184749.3404,6546990.2287,6364.316502578432,306.0,5.2543214239800085,3.12,10.21,8.47,4,2019,5.103621412412309,5.25
2019-04,5.103621412412309,584.8533,184749.3404,6546990.2287,6364.316502578432,306.0,11.25,5.2543214239800085,3.12,10.21,4,2019,5.25,3.0
2019-04,5.25,85.72,184749.3404,6546990.2287,6364.316502578432,306.0,5.103621412412309,11.25,5.2543214239800085,3.12,4,2019,3.0,5.103555733837846
2019-04,3.0,79.72,184749.3404,6546990.2287,6364.316502578432,306.0,5.25,5.103621412412309,11.25,5.2543214239800085,4,2019,5.103555733837846,3.25
2019-04,5.103555733837846,584.591,184749.3404,6546990.2287,6364.316502578432,306.0,3.0,5.25,5.103621412412309,11.25,4,2019,3.25,4.375
2019-04,3.25,85.72,184749.3404,6546990.2287,6364.316502578432,306.0,5.103555733837846,3.0,5.25,5.103621412412309,4,2019,4.375,5.5
2019-04,4.375,0.0,184749.3404,6546990.2287,6364.316502578432,306.0,3.25,5.103555733837846,3.0,5.25,4,2019,5.5,4.80816319609306
2019-04,5.5,85.72,184749.3404,6546990.2287,6364.316502578432,306.0,4.375,3.25,5.103555733837846,3.0,4,2019,4.80816319609306,4.116326392186122
2019-04,4.80816319609306,0.0,184749.3404,6546990.2287,6364.316502578432,306.0,5.5,4.375,3.25,5.103555733837846,4,2019,4.116326392186122,4.564580612561047
2019-04,4.116326392186122,589.72,184749.3404,6546990.2287,6364.316502578432,306.0,4.80816319609306,5.5,4.375,3.25,4,2019,4.564580612561047,5.012834832935971
2019-04,4.564580612561047,0.0,184749.3404,6546990.2287,6364.316502578432,306.0,4.116326392186122,4.80816319609306,5.5,4.375,4,2019,5.012834832935971,11.25
2019-04,5.012834832935971,42092.484,184749.3404,6546990.2287,6364.316502578432,306.0,4.564580612561047,4.116326392186122,4.80816319609306,5.5,4,2019,11.25,3.906984705415327
2019-04,11.25,85.72,184749.3404,6546990.2287,6364.316502578432,306.0,5.012834832935971,4.564580612561047,4.116326392186122,4.80816319609306,4,2019,3.906984705415327,8.47
2019-04,3.906984705415327,672.591,184749.3404,6546990.2287,6364.316502578432,306.0,11.25,5.012834832935971,4.564580612561047,4.116326392186122,4,2019,8.47,10.21
2019-04,8.47,60.0,184749.3404,6546990.2287,6364.316502578432,306.0,3.906984705415327,11.25,5.012834832935971,4.564580612561047,4,2019,10.21,5.203505757987236
2019-04,10.21,20.0,184749.3404,6546990.2287,6364.316502578432,306.0,8.47,3.906984705415327,11.25,5.012834832935971,4,2019,5.203505757987236,0.0254846374720367
2019-04,5.203505757987236,43158.484,184749.3404,6546990.2287,6364.316502578432,306.0,10.21,8.47,3.906984705415327,11.25,4,2019,0.0254846374720367,3.9715847209472366
2019-04,0.0254846374720367,45238.0,184749.3404,6546990.2287,6364.316502578432,306.0,5.203505757987236,10.21,8.47,3.906984705415327,4,2019,3.9715847209472366,4.124370385703443
2019-04,3.9715847209472366,638.1338000000001,184749.3404,6546990.2287,6364.316502578432,306.0,0.0254846374720367,5.203505757987236,10.21,8.47,4,2019,4.124370385703443,8.47
2019-04,4.124370385703443,579.72,184749.3404,6546990.2287,6364.316502578432,306.0,3.9715847209472366,0.0254846374720367,5.203505757987236,10.21,4,2019,8.47,6.646666666666667
2019-04,8.47,60.0,184749.3404,6546990.2287,6364.316502578432,306.0,4.124370385703443,3.9715847209472366,0.0254846374720367,5.203505757987236,4,2019,6.646666666666667,4.823333333333334
2019-04,6.646666666666667,0.0,184749.3404,6546990.2287,6364.316502578432,306.0,8.47,4.124370385703443,3.9715847209472366,0.0254846374720367,4,2019,4.823333333333334,3.0
2019-04,4.823333333333334,0.0,184749.3404,6546990.2287,6364.316502578432,306.0,6.646666666666667,8.47,4.124370385703443,3.9715847209472366,4,2019,3.0,3.0
2019-04,3.0,85.72,184749.3404,6546990.2287,6364.316502578432,306.0,4.823333333333334,6.646666666666667,8.47,4.124370385703443,4,2019,3.0,3.37
2019-04,3.0,79.72,184749.3404,6546990.2287,6364.316502578432,306.0,3.0,4.823333333333334,6.646666666666667,8.47,4,2019,3.37,10.21
2019-04,3.37,120.0,184749.3404,6546990.2287,6364.316502578432,306.0,3.0,3.0,4.823333333333334,6.646666666666667,4,2019,10.21,10.21
2019-04,10.21,20.0,184749.3404,6546990.2287,6364.316502578432,306.0,3.37,3.0,3.0,4.823333333333334,4,2019,10.21,11.25
2019-04,10.21,20.0,184749.3404,6546990.2287,6364.316502578432,306.0,10.21,3.37,3.0,3.0,4,2019,11.25,3.25
2019-04,11.25,85.72,184749.3404,6546990.2287,6364.316502578432,306.0,10.21,10.21,3.37,3.0,4,2019,3.25,3.125
2019-04,3.25,85.72,184749.3404,6546990.2287,6364.316502578432,306.0,11.25,10.21,10.21,3.37,4,2019,3.125,3.0
2019-04,3.125,0.0,184749.3404,6546990.2287,6364.316502578432,306.0,3.25,11.25,10.21,10.21,4,2019,3.0,5.103555733837846
2019-04,3.0,85.72,184749.3404,6546990.2287,6364.316502578432,306.0,3.125,3.25,11.25,10.21,4,2019,5.103555733837846,4.051777866918923
2019-04,5.103555733837846,584.591,184749.3404,6546990.2287,6364.316502578432,306.0,3.0,3.125,3.25,11.25,4,2019,4.051777866918923,3.0
2019-04,4.051777866918923,0.0,184749.3404,6546990.2287,6364.316502578432,306.0,5.103555733837846,3.0,3.125,3.25,4,2019,3.0,10.21
2019-04,3.0,79.72,184749.3404,6546990.2287,6364.316502578432,306.0,4.051777866918923,5.103555733837846,3.0,3.125,4,2019,10.21,10.41
2019-04,10.21,20.0,184749.3404,6546990.2287,6364.316502578432,306.0,3.0,4.051777866918923,5.103555733837846,3.0,4,2019,10.41,8.208405797101449
2019-04,10.41,20.0,184749.3404,6546990.2287,6364.316502578432,306.0,10.21,3.0,4.051777866918923,5.103555733837846,4,2019,8.208405797101449,8.411150442477876
2019-04,8.208405797101449,51.75,184749.3404,6546990.2287,6364.316502578432,306.0,10.41,10.21,3.0,4.051777866918923,4,2019,8.411150442477876,10.21
2019-04,8.411150442477876,56.5,184749.3404,6546990.2287,6364.316502578432,306.0,8.208405797101449,10.41,10.21,3.0,4,2019,10.21,8.208405797101449
2019-04,10.21,20.0,184749.3404,6546990.2287,6364.316502578432,306.0,8.411150442477876,8.208405797101449,10.41,10.21,4,2019,8.208405797101449,5.5
2019-04,8.208405797101449,51.75,184749.3404,6546990.2287,6364.316502578432,306.0,10.21,8.411150442477876,8.208405797101449,10.41,4,2019,5.5,3.25
2019-04,5.5,79.72,184749.3404,6546990.2287,6364.316502578432,306.0,8.208405797101449,10.21,8.411150442477876,8.208405797101449,4,2019,3.25,5.25
2019-04,3.25,79.72,184749.3404,6546990.2287,6364.316502578432,306.0,5.5,8.208405797101449,10.21,8.411150442477876,4,2019,5.25,11.25
2019-04,5.25,79.72,184749.3404,6546990.2287,6364.316502578432,306.0,3.25,5.5,8.208405797101449,10.21,4,2019,11.25,3.932770428298297
2019-04,11.25,79.72,184749.3404,6546990.2287,6364.316502578432,306.0,5.25,3.25,5.5,8.208405797101449,4,2019,3.932770428298297,10.21
2019-04,3.932770428298297,660.591,184749.3404,6546990.2287,6364.316502578432,306.0,11.25,5.25,3.25,5.5,4,2019,10.21,8.47
2019-04,10.21,20.0,184749.3404,6546990.2287,6364.316502578432,306.0,3.932770428298297,11.25,5.25,3.25,4,2019,8.47,8.411150442477876
2019-04,8.47,120.0,184749.3404,6546990.2287,6364.316502578432,306.0,10.21,3.932770428298297,11.25,5.25,4,2019,8.411150442477876,4.436346927451796
2019-04,8.411150442477876,56.5,184749.3404,6546990.2287,6364.316502578432,306.0,8.47,10.21,3.932770428298297,11.25,4,2019,4.436346927451796,10.41
2019-04,4.436346927451796,576.72,184749.3404,6546990.2287,6364.316502578432,306.0,8.411150442477876,8.47,10.21,3.932770428298297,4,2019,10.41,10.21
2019-04,10.41,40.0,184749.3404,6546990.2287,6364.316502578432,306.0,4.436346927451796,8.411150442477876,8.47,10.21,4,2019,10.21,11.25
2019-04,10.21,20.0,184749.3404,6546990.2287,6364.316502578432,306.0,10.41,4.436346927451796,8.411150442477876,8.47,4,2019,11.25,6.087733679912146
2019-04,11.25,79.72,184749.3404,6546990.2287,6364.316502578432,306.0,10.21,10.41,4.436346927451796,8.411150442477876,4,2019,6.087733679912146,8.47
2019-04,6.087733679912146,652.1797,184749.3404,6546990.2287,6364.316502578432,306.0,11.25,10.21,10.41,4.436346927451796,4,2019,8.47,10.21
2019-04,8.47,60.0,184749.3404,6546990.2287,6364.316502578432,306.0,6.087733679912146,11.25,10.21,10.41,4,2019,10.21,8.47
2019-04,10.21,20.0,184749.3404,6546990.2287,6364.316502578432,306.0,8.47,6.087733679912146,11.25,10.21,4,2019,8.47,6.33025356189199
2019-04,8.47,60.0,184749.3404,6546990.2287,6364.316502578432,306.0,10.21,8.47,6.087733679912146,11.25,4,2019,6.33025356189199,4.190507123783979
2019-04,6.33025356189199,0.0,184749.3404,6546990.2287,6364.316502578432,306.0,8.47,10.21,8.47,6.087733679912146,4,2019,4.190507123783979,4.190982294192407
2019-04,4.190507123783979,584.591,184749.3404,6546990.2287,6364.316502578432,306.0,6.33025356189199,8.47,10.21,8.47,4,2019,4.190982294192407,11.25
2019-04,4.190982294192407,584.8533,184749.3404,6546990.2287,6364.316502578432,306.0,4.190507123783979,6.33025356189199,8.47,10.21,4,2019,11.25,3.0
2019-04,11.25,79.72,184749.3404,6546990.2287,6364.316502578432,306.0,4.190982294192407,4.190507123783979,6.33025356189199,8.47,4,2019,3.0,13.033691561578948
2019-04,3.0,85.72,184749.3404,6546990.2287,6364.316502578432,306.0,11.25,4.190982294192407,4.190507123783979,6.33025356189199,4,2019,13.033691561578948,10.41
2019-04,13.033691561578948,19.0,184749.3404,6546990.2287,6364.316502578432,306.0,3.0,11.25,4.190982294192407,4.190507123783979,4,2019,10.41,10.41
2019-04,10.41,20.0,184749.3404,6546990.2287,6364.316502578432,306.0,13.033691561578948,3.0,11.25,4.190982294192407,4,2019,10.41,5.057229474980122
2019-04,10.41,40.0,184749.3404,6546990.2287,6364.316502578432,306.0,10.41,13.033691561578948,3.0,11.25,4,2019,5.057229474980122,4.577636302985269
2019-05,5.057229474980122,389.89,47244.2532,3518233.5902,5334.791928127083,480.0,10.41,10.41,13.033691561578948,3.0,5,2019,4.577636302985269,4.098043130990416
2019-05,4.577636302985269,0.0,47244.2532,3518233.5902,5334.791928127083,480.0,5.057229474980122,10.41,10.41,13.033691561578948,5,2019,4.098043130990416,3.84
2019-05,4.098043130990416,1252.0,47244.2532,3518233.5902,5334.791928127083,480.0,4.577636302985269,5.057229474980122,10.41,10.41,5,2019,3.84,3.912104278980129
2019-05,3.84,975.0,47244.2532,3518233.5902,5334.791928127083,480.0,4.098043130990416,4.577636302985269,5.057229474980122,10.41,5,2019,3.912104278980129,7.817355100488858
2019-05,3.912104278980129,383.97,47244.2532,3518233.5902,5334.791928127083,480.0,3.84,4.098043130990416,4.577636302985269,5.057229474980122,5,2019,7.817355100488858,11.722605921997587
2019-05,7.817355100488858,0.0,47244.2532,3518233.5902,5334.791928127083,480.0,3.912104278980129,3.84,4.098043130990416,4.577636302985269,5,2019,11.722605921997587,7.781302960998794
2019-05,11.722605921997587,590.5329999999999,47244.2532,3518233.5902,5334.791928127083,480.0,7.817355100488858,3.912104278980129,3.84,4.098043130990416,5,2019,7.781302960998794,3.84
2019-05,7.781302960998794,0.0,47244.2532,3518233.5902,5334.791928127083,480.0,11.722605921997587,7.817355100488858,3.912104278980129,3.84,5,2019,3.84,7.89
2019-05,3.84,975.0,47244.2532,3518233.5902,5334.791928127083,480.0,7.781302960998794,11.722605921997587,7.817355100488858,3.912104278980129,5,2019,7.89,5.079571816709337
2019-05,7.89,2010.0,47244.2532,3518233.5902,5334.791928127083,480.0,3.84,7.781302960998794,11.722605921997587,7.817355100488858,5,2019,5.079571816709337,3.84
2019-05,5.079571816709337,765.56,47244.2532,3518233.5902,5334.791928127083,480.0,7.89,3.84,7.781302960998794,11.722605921997587,5,2019,3.84,4.946721973094171
2019-05,3.84,955.0,47244.2532,3518233.5902,5334.791928127083,480.0,5.079571816709337,7.89,3.84,7.781302960998794,5,2019,4.946721973094171,3.7111378297815545
2019-05,4.946721973094171,669.0,47244.2532,3518233.5902,5334.791928127083,480.0,3.84,5.079571816709337,7.89,3.84,5,2019,3.7111378297815545,7.623479109274565
2019-05,3.7111378297815545,449.54,47244.2532,3518233.5902,5334.791928127083,480.0,4.946721973094171,3.84,5.079571816709337,7.89,5,2019,7.623479109274565,6.150252066430265
2019-05,7.623479109274565,2090.88,47244.2532,3518233.5902,5334.791928127083,480.0,3.7111378297815545,4.946721973094171,3.84,5.079571816709337,5,2019,6.150252066430265,4.677025023585965
2019-05,6.150252066430265,0.0,47244.2532,3518233.5902,5334.791928127083,480.0,7.623479109274565,3.7111378297815545,4.946721973094171,3.84,5,2019,4.677025023585965,4.258512511792983
2019-05,4.677025023585965,222.59,47244.2532,3518233.5902,5334.791928127083,480.0,6.150252066430265,7.623479109274565,3.7111378297815545,4.946721973094171,5,2019,4.258512511792983,3.84
2019-05,4.258512511792983,0.0,47244.2532,3518233.5902,5334.791928127083,480.0,4.677025023585965,6.150252066430265,7.623479109274565,3.7111378297815545,5,2019,3.84,3.8657939925228826
2019-05,3.84,975.0,47244.2532,3518233.5902,5334.791928127083,480.0,4.258512511792983,4.677025023585965,6.150252066430265,7.623479109274565,5,2019,3.8657939925228826,6.5000100000000005
2019-05,3.8657939925228826,387.85,47244.2532,3518233.5902,5334.791928127083,480.0,3.84,4.258512511792983,4.677025023585965,6.150252066430265,5,2019,6.5000100000000005,4.946562218890555
2019-05,6.5000100000000005,3.0,47244.2532,3518233.5902,5334.791928127083,480.0,3.8657939925228826,3.84,4.258512511792983,4.677025023585965,5,2019,4.946562218890555,4.5223026749404855
2019-05,4.946562218890555,667.0,47244.2532,3518233.5902,5334.791928127083,480.0,6.5000100000000005,3.8657939925228826,3.84,4.258512511792983,5,2019,4.5223026749404855,4.098043130990416
2019-05,4.5223026749404855,0.0,47244.2532,3518233.5902,5334.791928127083,480.0,4.946562218890555,6.5000100000000005,3.8657939925228826,3.84,5,2019,4.098043130990416,4.075817122429082
2019-05,4.098043130990416,1252.0,47244.2532,3518233.5902,5334.791928127083,480.0,4.5223026749404855,4.946562218890555,6.5000100000000005,3.8657939925228826,5,2019,4.075817122429082,3.960132046332046
2019-05,4.075817122429082,430.78,47244.2532,3518233.5902,5334.791928127083,480.0,4.098043130990416,4.5223026749404855,4.946562218890555,6.5000100000000005,5,2019,3.960132046332046,3.9000660231660227
2019-05,3.960132046332046,1036.0,47244.2532,3518233.5902,5334.791928127083,480.0,4.075817122429082,4.098043130990416,4.5223026749404855,4.946562218890555,5,2019,3.9000660231660227,3.84
2019-05,3.9000660231660227,0.0,47244.2532,3518233.5902,5334.791928127083,480.0,3.960132046332046,4.075817122429082,4.098043130990416,4.5223026749404855,5,2019,3.84,3.912399303728291
2019-05,3.84,1950.0,47244.2532,3518233.5902,5334.791928127083,480.0,3.9000660231660227,3.960132046332046,4.075817122429082,4.098043130990416,5,2019,3.912399303728291,4.946721973094171
2019-05,3.912399303728291,1976.24,47244.2532,3518233.5902,5334.791928127083,480.0,3.84,3.9000660231660227,3.960132046332046,4.075817122429082,5,2019,4.946721973094171,3.8430436007288975
2019-05,4.946721973094171,669.0,47244.2532,3518233.5902,5334.791928127083,480.0,3.912399303728291,3.84,3.9000660231660227,3.960132046332046,5,2019,3.8430436007288975,4.946642215568862
2019-05,3.8430436007288975,416.0802000000001,47244.2532,3518233.5902,5334.791928127083,480.0,4.946721973094171,3.912399303728291,3.84,3.9000660231660227,5,2019,4.946642215568862,5.006317689530686
2019-05,4.946642215568862,668.0,47244.2532,3518233.5902,5334.791928127083,480.0,3.8430436007288975,4.946721973094171,3.912399303728291,3.84,5,2019,5.006317689530686,4.045072217227946
2019-05,5.006317689530686,277.0,47244.2532,3518233.5902,5334.791928127083,480.0,4.946642215568862,3.8430436007288975,4.946721973094171,3.912399303728291,5,2019,4.045072217227946,6.67095377116
2019-05,4.045072217227946,433.83,47244.2532,3518233.5902,5334.791928127083,480.0,5.006317689530686,4.946642215568862,3.8430436007288975,4.946721973094171,5,2019,6.67095377116,4.102232142857143
2019-05,6.67095377116,75.0,47244.2532,3518233.5902,5334.791928127083,480.0,4.045072217227946,5.006317689530686,4.946642215568862,3.8430436007288975,5,2019,4.102232142857143,12.0
2019-05,4.102232142857143,1232.0,47244.2532,3518233.5902,5334.791928127083,480.0,6.67095377116,4.045072217227946,5.006317689530686,4.946642215568862,5,2019,12.0,3.84
2019-05,12.0,10.75,47244.2532,3518233.5902,5334.791928127083,480.0,4.102232142857143,6.67095377116,4.045072217227946,5.006317689530686,5,2019,3.84,3.5000000000000004
2019-05,3.84,955.0,47244.2532,3518233.5902,5334.791928127083,480.0,12.0,4.102232142857143,6.67095377116,4.045072217227946,5,2019,3.5000000000000004,4.098043130990416
2019-05,3.5000000000000004,26.4,47244.2532,3518233.5902,5334.791928127083,480.0,3.84,12.0,4.102232142857143,6.67095377116,5,2019,4.098043130990416,4.10013763692378
2019-05,4.098043130990416,1252.0,47244.2532,3518233.5902,5334.791928127083,480.0,3.5000000000000004,3.84,12.0,4.102232142857143,5,2019,4.10013763692378,4.102232142857143
2019-05,4.10013763692378,0.0,47244.2532,3518233.5902,5334.791928127083,480.0,4.098043130990416,3.5000000000000004,3.84,12.0,5,2019,4.102232142857143,4.403593991748324
2019-05,4.102232142857143,1232.0,47244.2532,3518233.5902,5334.791928127083,480.0,4.10013763692378,4.098043130990416,3.5000000000000004,3.84,5,2019,4.403593991748324,4.704955840639505
2019-05,4.403593991748324,0.0,47244.2532,3518233.5902,5334.791928127083,480.0,4.102232142857143,4.10013763692378,4.098043130990416,3.5000000000000004,5,2019,4.704955840639505,5.006317689530686
2019-05,4.704955840639505,0.0,47244.2532,3518233.5902,5334.791928127083,480.0,4.403593991748324,4.102232142857143,4.10013763692378,4.098043130990416,5,2019,5.006317689530686,3.84
2019-05,5.006317689530686,277.0,47244.2532,3518233.5902,5334.791928127083,480.0,4.704955840639505,4.403593991748324,4.102232142857143,4.10013763692378,5,2019,3.84,3.9419513822688272
2019-05,3.84,1950.0,47244.2532,3518233.5902,5334.791928127083,480.0,5.006317689530686,4.704955840639505,4.403593991748324,4.102232142857143,5,2019,3.9419513822688272,3.973169732013145
2019-05,3.9419513822688272,1049.0,47244.2532,3518233.5902,5334.791928127083,480.0,3.84,5.006317689530686,4.704955840639505,4.403593991748324,5,2019,3.973169732013145,4.004388081757463
2019-05,3.973169732013145,0.0,47244.2532,3518233.5902,5334.791928127083,480.0,3.9419513822688272,3.84,5.006317689530686,4.704955840639505,5,2019,4.004388081757463,4.0356064315017806
2019-05,4.004388081757463,0.0,47244.2532,3518233.5902,5334.791928127083,480.0,3.973169732013145,3.9419513822688272,3.84,5.006317689530686,5,2019,4.0356064315017806,4.0668247812460985
2019-05,4.0356064315017806,0.0,47244.2532,3518233.5902,5334.791928127083,480.0,4.004388081757463,3.973169732013145,3.9419513822688272,3.84,5,2019,4.0668247812460985,4.098043130990416
2019-05,4.0668247812460985,0.0,47244.2532,3518233.5902,5334.791928127083,480.0,4.0356064315017806,4.004388081757463,3.973169732013145,3.9419513822688272,5,2019,4.098043130990416,3.830963838581498
2019-05,4.098043130990416,1252.0,47244.2532,3518233.5902,5334.791928127083,480.0,4.0668247812460985,4.0356064315017806,4.004388081757463,3.973169732013145,5,2019,3.830963838581498,5.669743680654386
2019-05,3.830963838581498,1001.62,47244.2532,3518233.5902,5334.791928127083,480.0,4.098043130990416,4.0668247812460985,4.0356064315017806,4.004388081757463,5,2019,5.669743680654386,7.508523522727273
2019-05,5.669743680654386,0.0,47244.2532,3518233.5902,5334.791928127083,480.0,3.830963838581498,4.098043130990416,4.0668247812460985,4.0356064315017806,5,2019,7.508523522727273,4.086736657695628
2019-05,7.508523522727273,88.0,47244.2532,3518233.5902,5334.791928127083,480.0,5.669743680654386,3.830963838581498,4.098043130990416,4.0668247812460985,5,2019,4.086736657695628,4.102232142857143
2019-05,4.086736657695628,393.86,47244.2532,3518233.5902,5334.791928127083,480.0,7.508523522727273,5.669743680654386,3.830963838581498,4.098043130990416,5,2019,4.102232142857143,4.082380050679567
2019-05,4.102232142857143,1232.0,47244.2532,3518233.5902,5334.791928127083,480.0,4.086736657695628,7.508523522727273,5.669743680654386,3.830963838581498,5,2019,4.082380050679567,4.680463707894969
2019-05,4.082380050679567,434.1,47244.2532,3518233.5902,5334.791928127083,480.0,4.102232142857143,4.086736657695628,7.508523522727273,5.669743680654386,5,2019,4.680463707894969,6.245784019320585
2019-05,4.680463707894969,226.22000000000003,47244.2532,3518233.5902,5334.791928127083,480.0,4.082380050679567,4.102232142857143,4.086736657695628,7.508523522727273,5,2019,6.245784019320585,7.8111043307462
2019-05,6.245784019320585,0.0,47244.2532,3518233.5902,5334.791928127083,480.0,4.680463707894969,4.082380050679567,4.102232142857143,4.086736657695628,5,2019,7.8111043307462,5.8255521653731
2019-05,7.8111043307462,2097.5600000000004,47244.2532,3518233.5902,5334.791928127083,480.0,6.245784019320585,4.680463707894969,4.082380050679567,4.102232142857143,5,2019,5.8255521653731,3.84
